gene_id	SRR35329977	SRR35329978	SRR35329979	SRR35329980	SRR35329981	SRR35329982	SRR35329983	SRR35329984	SRR35329985	SRR35329986	SRR35329987	SRR35329988	SRR35329989	SRR35329990	SRR35329991	SRR35329992	SRR35329993	SRR35329994	SRR35329995	SRR35329996
ENSMUSG00000000093	1889.39976916184	1766.91487683273	1996.9029743869	1806.22963157984	1642.27204109869	1560.21641248967	1837.02375912917	1952.90997031862	1839.04943597655	2078.88836445103	1886.3418673707	1760.62198192759	1987.96233875621	1663.95506737709	2077.33927707341	1906.94999309667	1920.19312911483	1722.69654123919	2108.28305299838	1695.79181763506
ENSMUSG00000000094	9.88418390305992	4.45347164923182	21.9199009263107	20.7480110838782	21.4209396665046	8.5883472247138	13.9243814985427	7.98969596272959	8.06095557409883	12.1076783019862	16.219620527693	15.6202203719812	28.1421622134232	11.212635224913	7.41528553774292	13.2981171066713	5.87215024194138	5.31368458124366	3.96480122801764	10.3401940099699
ENSMUSG00000000120	42795.4750128947	46080.0711546017	45884.1979456819	46721.0629590465	48974.515851699	46424.7880535918	42639.4399445733	42612.4727246495	39838.3940122784	42564.5430706325	41802.8279860232	46306.1432927382	48176.0046499149	45359.594538863	42430.263846965	42948.4855488461	45371.5882836631	42984.5200515124	44751.7026609422	43882.7493589111
ENSMUSG00000000125	18.247724128726	31.1743015446228	35.0718414820971	47.2593585799449	40.1642618746962	33.3991280961092	20.8865722478141	28.53462843832	29.9406921323671	33.9014992455614	15.4086395013084	32.3561707705325	33.7705946561078	35.8804327197215	25.4238361294043	29.2558576346769	25.1663581797488	19.1292644924772	29.7360092101323	36.1906790348945
ENSMUSG00000000126	1332.083861397	1234.72501474952	897.985274614527	903.691149431141	919.315327354157	1255.80721641371	1111.96132252648	1289.76520541206	1181.50577414649	1174.44479529266	1298.38062324183	948.370522584572	937.69684495126	1052.86644761933	1104.8775451237	1246.47684346533	1182.81883444819	1103.12091906618	1068.51393095076	966.808139932181
ENSMUSG00000000127	1515.32142452296	1558.71507723114	1403.60432264809	1586.07018063425	1460.1940539334	1538.26841402652	1474.98984016706	1496.3559153055	1416.42505087737	1484.40135982351	1484.09527828391	1569.83214738411	1414.98791609092	1448.67247105876	1433.26876179517	1484.06986910452	1495.72055448307	1533.52937014692	1434.26684423538	1480.71578222768
ENSMUSG00000000131	5249.26197436351	5328.57882830588	5085.41701490408	5237.72013139682	4996.4341772122	5153.96259563102	5109.25341128672	5395.32754511754	4172.12029213715	5025.89726315447	5152.97344164807	5085.49746110645	4879.85092780758	4563.54253653958	4996.84312593334	5121.54816834935	5326.04026944083	5158.52499147134	4560.5126125273	4875.40147570079
ENSMUSG00000000134	4071.52344622199	3890.107485604	2898.54156582248	2987.71359607847	2983.75838771354	2994.47039901688	3612.38240019337	3727.76385918212	2770.66558732597	3927.73084116432	3851.34889430071	3057.10027280203	2880.631724166	2702.24508920403	3896.20288683121	3769.5729291711	3915.04645416292	3898.11900880035	2757.51925408627	2648.12368595328
ENSMUSG00000000142	485.085333088633	433.100117887795	643.714423869323	616.676996104159	527.490639287676	579.236307266808	503.266931304473	462.260980700783	517.052721824339	467.356382456667	441.17367835325	618.114434719827	619.12756869531	620.058727937688	544.493823771409	442.384029081933	421.955938813788	459.102347819452	644.280199552867	573.880767553327
ENSMUSG00000000148	1559.42009116738	1607.70326537269	1336.38329314074	1405.10141729153	1364.6923645869	1213.81974109288	1498.86020845028	1414.17618540314	1076.7133516832	1486.82289548391	1634.93774919146	1304.28840106043	1287.78534288624	1213.20713133558	1451.27731238683	1453.9274703294	1451.25998836551	1499.52178882696	1179.52836533525	1251.16347520635
ENSMUSG00000000149	6615.56031850187	6848.32602860624	7346.82012713513	7407.03995694453	7401.82719393012	7671.30259327491	6904.50402592026	7064.03261619049	6818.4168506056	6684.64919052658	6996.33331462038	7406.21591637223	7425.02807838957	7307.27437607579	6959.77514042443	6896.40353151975	6790.72231550221	6405.1153942311	7381.46868626185	7254.68011739485
ENSMUSG00000000154	683.529332988528	751.52334080787	789.116433347184	823.004439660503	857.730125812956	740.506382930878	672.348706643921	740.758954258786	742.759477899106	636.863878684474	789.084538672265	860.227850485536	756.461320296815	858.887858228334	667.375698396863	691.502089546909	722.27447975879	803.429108684041	744.391430560313	730.017697103872
ENSMUSG00000000157	101.883126385387	36.7411411061625	15.3439306484175	34.5800184731304	18.7433222081916	90.6547762608678	28.8433616755528	14.8380067879264	120.914333611482	41.1661062267531	51.091804662233	14.5044903454111	20.2623567936647	38.1229597647041	88.9834264529151	64.7175032524671	55.3659879954473	32.9448444037107	81.2784251743617	57.9050864558312
ENSMUSG00000000167	60.0654252570564	65.6887068261694	56.9917424084077	74.9233733584492	68.725514763369	74.4323426141862	54.7029273157036	68.4831082519679	84.0642509870306	54.4845523589379	74.6102544273879	58.0179613816444	59.6613838924571	71.760865439443	68.85622285047	54.9655507075748	84.7267392051542	72.2661103049137	77.3136239463441	59.9731252578252
ENSMUSG00000000168	8260.896777442	8733.25790414361	8809.60818228426	9532.55842575961	9360.05809510975	8825.95816459754	8374.52087269499	8755.5653900141	8499.70187034621	8736.90066271324	8177.93267006282	9990.24665790854	9295.91902233794	8738.00663077468	8612.32448883571	8288.27312201801	8918.95733890297	8294.66163132135	8688.86189120067	8850.1720531332
ENSMUSG00000000171	5443.14404323123	6051.15460339374	6382.34448637746	5933.93116998917	6350.41607196585	6227.50599872025	5952.67309062702	5657.84612675008	7089.03464487891	5473.88136032796	5744.98959090887	6098.58032523209	6249.81138435702	6605.36341099623	5657.86286529785	5828.12145728382	6081.0310148333	5767.47324448186	6765.93329561211	6157.58553293705
ENSMUSG00000000184	979.294528241629	810.531840160192	764.273878964032	824.157106942941	680.114834411522	999.111060475038	894.144211942137	1079.75034010603	1180.35420906447	1151.44020651889	1096.44634767205	827.871679715003	835.2593744944	1509.22070127329	1030.72468974627	1263.32112513378	938.705160104629	1280.59798407972	1479.86205835759	839.623753609552
ENSMUSG00000000194	5944.95645677119	5599.12723099671	4820.91687705993	5240.02546596169	5072.30000519774	5076.6674706086	5472.2819289273	5735.46031610231	4546.37894379174	5735.40721165086	5641.99500055802	5334.30525703158	5108.36528498057	4967.19740463645	5471.42140034889	5492.12236505526	5669.14161929141	5630.38018228578	4746.85827024413	4804.054137032
ENSMUSG00000000197	3444.25792929703	3458.12073562851	3801.64148398648	4090.81618537132	3959.30368169227	3977.35902584523	3113.09386360277	3431.00372342359	3009.03955930289	3397.41453153733	3437.74857084454	3830.3011812151	3857.72759621605	3898.63326770224	3146.19972101378	3004.48792496727	3504.83481583301	3567.60782784699	3293.75862017566	3849.65422991178
ENSMUSG00000000202	11.4048275804538	10.0203112107716	11.6906138273657	5.7633364121884	8.92539152771026	4.77130401372989	6.96219074927137	12.5552365128608	11.5156508201412	10.8969104717876	11.3537343693851	4.46292010628034	9.00549190829541	3.36379056747389	5.29663252695923	8.86541140444755	5.87215024194138	6.37642149749239	5.94720184202647	12.4082328119638
ENSMUSG00000000204	35.7351264187551	2.22673582461591	3.65331682105178	0	3.5701566110841	6.67982561922184	2.98379603540202	3.4241554125984	26.4859968863247	3.63230349059586	4.05490513192326	2.23146005314017	2.25137297707385	1.1212635224913	16.9492240862695	5.31924684266853	9.22766466590788	5.31368458124366	5.94720184202647	1.03401940099699
ENSMUSG00000000214	4564.21199769759	6025.54714141066	6318.04611032695	6830.70631572569	6801.14834411522	8067.32082641449	5981.51645230257	5114.54680128447	4025.87152672136	5269.2615970244	5721.47114114371	7351.54514507029	6904.96092068551	6599.75709338378	5214.00505953867	5071.015323344	6220.28486342791	6028.90652587905	6312.9547553111	6193.77621197194
ENSMUSG00000000223	17120.9271637772	12170.2246494383	13523.8482081695	16458.9361259276	14943.7830348453	15468.5676125123	14085.5064844544	16535.2464874376	20750.0512128124	14345.1772521933	17563.4160884124	13784.8444782734	17298.424269347	13077.296462816	19289.2763366801	15722.8071257877	16259.1451413297	11711.360817061	17805.9223150272	16582.5691337887
ENSMUSG00000000244	25.8509425156952	14.4737828600034	24.8425543831521	17.2900092365652	8.03285237493924	41.033214518077	21.8811709262814	19.4035473380576	39.15321278848	35.11226707576	30.0062979762321	20.0831404782615	23.6394162592755	43.7292773771606	34.9577746779309	38.1212690391245	18.4553293318158	22.3174752412234	37.6656116661676	42.3947954408764
ENSMUSG00000000253	2148.66951615749	2630.8883767837	2900.0028925509	2827.49284381963	3069.44214637956	3024.052483902	2449.69654506505	2419.73649156953	2731.51237453749	2405.79567860466	2385.90617962364	3119.58115428996	3102.39196240777	3059.92815287875	2419.50173831498	2255.36066129146	2581.22947063623	2414.53827371712	2746.61605070922	2863.19972136065
ENSMUSG00000000266	2889.98330888698	2697.69045152218	2830.58987295092	3068.4003058491	2884.68654175596	2867.55371225166	2778.90870763774	2747.31402604145	2550.71665666127	2886.47050719351	2782.47590152574	3153.05305508706	3053.98744340068	2658.51581182687	2739.41834294331	2915.8338109228	2853.02613897752	2790.74714206917	2727.78324487614	2915.9347108115
ENSMUSG00000000275	2663.4074009553	2458.31635037597	2374.65593368366	2480.53999180589	2233.13296023311	2389.46905007593	2255.74980276392	2707.3655462278	2301.97859894622	2787.18754511722	2650.28599422504	2244.84881345901	2227.73356081458	2169.64491602066	2439.62894191742	2618.84252887381	2417.64814246787	2525.06291300699	1991.32141677186	2247.95817776745
ENSMUSG00000000276	2816.23209053338	2909.23035486069	3221.49477280346	3343.88778635171	3280.08138643352	3044.09196075967	2704.31380675269	2829.49375594381	2541.50413600516	2723.0168501167	2773.55511023551	3406.32377111847	3159.80197332315	2955.65064528706	2720.35046584626	2599.33862378402	2935.2362423647	2814.12735422664	2681.19683044693	3249.92297733353
ENSMUSG00000000278	4100.41567609247	4107.21422850405	1737.51748009223	1785.48162049597	1834.16795894446	2029.71272744069	3778.48037949742	4234.53886024668	2097.00001434771	3949.5246621079	4320.90690857742	1801.90399291069	1887.77624127643	2132.64321977845	3940.69460005767	3876.84440716491	3976.28459240031	4162.74050094628	2291.6551097942	1747.49278768491
ENSMUSG00000000282	4194.69558409089	3788.79100558397	3284.33182212555	3564.04723729731	3089.97054689329	3314.14776793678	3810.30753720837	3873.86115678632	2721.14828879936	3847.82016437122	3858.64772353817	3530.16980406775	3311.76964927564	2916.40642199986	3558.27773161121	3923.83108760849	3785.85914884021	3746.14762977678	2881.41929246182	3087.581931377
ENSMUSG00000000290	416.65636760591	214.880007075436	425.976741334637	157.915417693962	158.871969193243	595.45874091349	243.676676224498	334.42584529711	523.962112316424	312.378100191244	338.990069028784	92.6055922053171	164.350227326391	278.073353577842	527.54459968514	367.028032144129	250.824703191496	417.655608085751	358.814511135597	314.341897903084
ENSMUSG00000000295	748.917011116463	812.758575984808	892.139967700844	811.477766836126	908.604857520905	772.951250224242	758.878791670579	775.00050838477	1008.77101184437	801.528303591487	828.011627938729	862.459310538676	811.619958235124	888.040709813108	814.62208264633	765.085004203823	776.801589148246	767.296053531584	847.476262488772	917.175208684326
ENSMUSG00000000296	235.699769996044	249.394412356982	298.110652597825	350.410853861055	306.140929400462	234.74815747551	250.638866973769	262.518581632544	365.046130998476	253.050476511512	216.531934044702	322.445977678755	316.317903278876	446.262881951536	207.627995056802	217.202579408965	286.896483249136	258.245070648442	321.148899469429	316.409936705078
ENSMUSG00000000301	315.53356305922	339.577213253927	322.222543616767	331.968177342052	356.123121955639	327.31145534187	349.104136142036	350.405237222569	346.62108968625	319.642707172436	339.801050055169	334.719007971026	348.962811446447	343.106637882337	337.925155219999	313.835563717443	343.101349850575	328.385707120858	333.043303153482	351.566596338975
ENSMUSG00000000303	11591.1064309345	10571.428327364	10468.944682406	11803.3129721618	11397.724980886	11542.7386700153	10359.7398349158	11133.0706314949	9533.80731399489	10844.847455089	11286.4229441952	11982.9404853627	11176.9411446831	10195.6492100134	11117.6316740874	10362.7793906587	11638.6017795278	11865.4576699171	9991.29909460446	10420.8475232476
ENSMUSG00000000305	1319.15839013915	1361.64895675263	1017.81406634503	1010.88920669784	911.282474979218	923.724457058106	1331.76763046777	1313.73429330025	666.756182486175	1291.88927482193	1187.27622262713	1042.09184481646	993.981169378106	1002.40958910722	1159.96252340407	1218.99406811154	1329.62259049673	1244.46492892726	997.147508846438	982.318430947136
ENSMUSG00000000308	12222.9338788916	12196.9454793337	13490.2376934158	13873.5034114199	13779.9119796319	12392.0307844593	12582.6678812903	12621.4368508377	12755.8864134704	13352.3476314304	11808.6947251869	15441.70356773	13758.1402628983	12395.5682411413	13046.665240406	12665.1267323938	13524.400885797	12101.3852653243	11978.6557101483	13184.7813821126
ENSMUSG00000000317	52.4622068700873	44.5347164923182	46.7624553094628	51.8700277096956	35.701566110841	49.6215617427908	46.7461378879649	34.241554125984	71.3970350848753	60.538391509931	59.2016149260795	61.3651514613547	46.153146030014	37.0016962422128	62.5002638181189	76.2425380782489	64.5936526613552	42.5094766499492	90.1992279374014	42.3947954408764
ENSMUSG00000000318	91.9989424823269	50.101556053858	93.5249106189255	47.2593585799449	58.0150449301167	83.974950641646	82.5516903127891	95.8763515527551	195.7660639424	77.4891411327117	77.0431975065419	65.828071567635	64.1641298466048	112.12635224913	125.000527636238	129.435006504934	83.8878605991626	158.347800521061	135.794442059604	59.9731252578252
ENSMUSG00000000320	113.287953965841	83.5025934230967	92.7942472547152	55.3280295570086	41.9493401802382	146.001902820135	72.6057035281157	107.290202928083	107.095552627313	101.704497736684	66.5004441635414	90.3741321521769	70.9182487778264	76.2459195294082	134.534466184764	116.136889398263	78.8545889632128	303.942758047137	103.084831928459	68.245280465801
ENSMUSG00000000326	3806.93144635546	3930.18873044708	4057.3736614601	3864.89339801354	3743.30920672168	3746.42791158071	4033.09764118506	3789.39865660889	3904.95719310988	3800.60021899347	4052.4721888441	3852.6157817465	3792.43777988091	3709.13973240121	3831.58397000231	3975.25047375428	3821.93092889785	3737.64573444679	3838.91878902808	3759.69454202504
ENSMUSG00000000339	5246.98100884742	5887.48952028447	5815.34971575022	5430.21556756391	5664.05346348493	5776.1406390214	5473.27652760576	5476.36588988237	5636.91107645911	5483.56750296955	5511.42705531009	5651.17258457748	5672.33421573757	5507.64642247725	5284.97993539992	5477.0511656677	5538.27655675671	5587.87070563583	5371.3144636569	5872.19617826188
ENSMUSG00000000340	993.74064317687	858.406660389434	1163.21607582289	1168.80462439181	1126.38441079703	1124.11922563476	980.674296968796	939.359968189493	1175.74794873642	1018.25574519704	961.012516265812	1158.12776757975	1177.46806700963	1227.78355712797	921.614059690906	919.343162641211	956.321610830454	985.157121362574	1057.61072757371	1134.31928289369
ENSMUSG00000000346	10611.8119026929	9775.37027006385	8236.03744137913	7978.76292903362	7767.76824656624	7854.52066740214	10273.2097498891	9757.70154076789	8916.56843003532	9986.41306347822	10141.3177349401	7748.74503452924	7960.85484693315	7852.20844800656	10085.8476578358	9877.84138683546	9756.9970662886	9881.3278472807	8166.49932940934	8103.61004561338
ENSMUSG00000000355	2387.41057350832	2650.92899920524	2535.40187380993	2605.02805830916	2515.17533250875	2454.35878466265	2515.3400578439	2364.95000496796	2733.81550470152	2449.38332049181	2516.47412487157	2435.6386480025	2548.5542100476	2530.69177026286	2364.4167600346	2393.66107920084	2461.26982997943	2401.78543072213	2561.2615932994	2647.08966655228
ENSMUSG00000000359	28.8922298704828	18.9272545092353	22.650564290521	25.358680213629	22.3134788192757	33.3991280961092	24.8649669616835	36.5243244010495	57.5782541007059	32.6907314153627	31.6282600290014	26.777520637682	27.0164757248862	24.6677974948085	27.542489140188	44.3270570222377	26.0052367857404	25.5056859899695	31.7184098241412	26.8845044259216
ENSMUSG00000000365	45.619310321815	47.8748202292421	93.5249106189255	99.1293862896404	55.3374274718036	37.2161713070931	42.7677431740956	30.8173987133856	47.2141683625789	53.2737845287393	64.0675010843874	68.0595316207752	57.4100109153833	35.8804327197215	47.6696927426331	58.5117152693538	74.6601959332547	29.7566336549645	50.551215657225	64.1092028618131
ENSMUSG00000000374	5081.99116985019	5557.93261824132	6342.15800134589	7091.2091215566	6723.49743782414	6151.16513450057	5387.74104125757	5382.77230860468	6016.92755352377	5415.76450447843	5216.22996170608	6783.63856154612	6433.29828198854	5863.08695910699	4939.63949464218	5219.95423493872	5430.90009518979	4899.21718390665	5806.45139843184	6605.31593356874
ENSMUSG00000000378	3162.93884897917	3273.30166218539	3162.31104030242	2993.47693249065	3139.0602002957	3089.89647929147	3382.63010546742	3001.84291171126	3029.76773077915	3157.682501158	3320.96730304515	3173.13619556532	2963.93252431773	3091.32353150851	3081.58080418488	3205.73276384823	3180.18879531425	3107.44274311129	2997.38972838134	3091.71800898099
ENSMUSG00000000384	2040.70381506252	2026.32960040048	2010.05491494269	1863.86299570173	1959.1234403324	1803.5529171899	2193.09008602048	2046.50355159631	1760.74301039959	2037.72225822428	2092.3310480724	1982.65225721504	1987.96233875621	1804.1130076885	2105.94109271899	2098.44287943273	2146.69035273257	2082.96435584751	1829.75576673014	1796.09169953176
ENSMUSG00000000386	42.5780229670273	38.9678769307785	65.759702778932	21.9006783663159	21.4209396665046	26.7193024768874	50.7245326018343	31.9587838509184	25.3344318043106	104.126033397081	35.6831651609246	15.6202203719812	28.1421622134232	37.0016962422128	59.3222843019434	41.6674336009035	45.2994447235478	54.1995827286853	23.7888073681059	58.9391058568282
ENSMUSG00000000392	123.932459707597	111.336791230796	98.639554168398	108.350724549142	111.567394096378	205.166072590385	116.368045380679	160.935304392125	225.706756074767	142.870603963437	126.513040116006	120.498842869569	118.197081296377	121.09646042906	200.212709519059	153.371617296943	124.154033686761	207.233698668503	223.020069075993	134.422522129608
ENSMUSG00000000399	6774.46758278953	7134.46158206938	6640.26865394371	6939.05704027483	7209.93127608435	6802.92526277607	6963.18534794984	6670.25474374167	6814.96215535955	7067.25182486935	6812.24062163107	7138.4407099954	7017.5295695392	6508.93474806198	7121.85209574938	6857.39572134018	7219.38928316393	7067.20049305406	6745.11808916502	6823.49402717911
ENSMUSG00000000402	75.2718620309948	50.101556053858	62.8370493220906	54.1753622745709	44.6269576385513	65.8439953894724	46.7461378879649	68.4831082519679	93.2767716431436	64.1706950005269	64.0675010843874	68.0595316207752	90.0549190829541	58.3057031695475	57.2036312911597	70.0367500951356	50.3327163594976	66.9524257236701	81.2784251743617	62.0411640598191
ENSMUSG00000000409	171.072413706806	153.644771898498	200.932425157848	85.2973789003883	99.9643851103549	140.276338003659	152.173597805503	162.076689529657	115.156508201412	148.92444311443	163.8181673297	71.4067217004854	70.9182487778264	115.490142816604	202.331362529843	176.421686948506	138.414969988618	139.218536028584	106.058432849472	113.742134109668
ENSMUSG00000000416	866.766896114485	705.875256403244	500.504404484094	499.104933295515	383.791835691541	458.999446120815	840.435883304901	803.53513682309	413.411864443069	837.851338497445	831.255552044267	508.772892115959	502.056173887469	451.869199563993	695.977514042443	727.850276305144	722.27447975879	632.328465167995	435.136934774937	513.907642295502
ENSMUSG00000000420	3922.50036583739	3658.52695984394	3472.84297009182	3509.87187502273	3595.14770736169	3659.59017853082	3697.91788654156	3991.4238259522	4018.96213622927	3783.64946937069	3821.34259632448	3484.42487297838	3639.34441743988	3918.81601110708	3882.43164226112	3859.11358435602	3540.90659589065	3916.18553637657	3938.03881972853	3560.12879763262
ENSMUSG00000000439	2414.78215970141	2546.2724154483	2225.60060738474	2422.906627684	2283.11515278828	2289.2716657876	2517.32925520083	2434.57449835746	2293.91764337212	2456.647927473	2475.92507355234	2346.38024587689	2169.19786341066	2373.71487711408	2510.60381777868	2512.45759202044	2492.30833840112	2461.29869803206	2309.49671532028	2216.93759573754
ENSMUSG00000000440	114.048275804538	113.563527055412	97.1782274399773	106.045389984267	110.674854943607	106.877209907549	143.222209699297	89.0280407275583	86.3673811510589	140.44906830304	117.592248825774	147.276363507251	95.6833515256388	93.0648723667777	127.119180647022	113.477265976929	107.376461566928	141.344009861081	78.3048242533485	104.435959500696
ENSMUSG00000000441	6696.91475524244	7029.80499831243	6299.77952622169	6451.47877980369	6131.74397953695	5899.24028257563	6971.14213737758	6616.60964227763	6171.23727451366	6628.95387033745	6800.0759062353	6520.32627527558	6256.56550328824	6237.58897561909	6216.12793363935	6547.10632218451	6751.2950210206	6459.31497695979	6154.36270619039	6214.45659999188
ENSMUSG00000000486	130.015034417173	133.604149476955	218.468345898896	121.030064655956	99.0718459575839	165.087118875054	132.281624236156	119.845439440944	186.553543286287	129.552157831252	123.269116010467	116.035922763289	120.448454273451	158.098156671273	174.788873389655	131.208088785824	139.25384859461	155.159589772315	159.58324942771	152.000851946557
ENSMUSG00000000489	602.935218086655	415.286231290868	573.570740905129	499.104933295515	415.923245191298	431.325882841182	432.650425133292	505.63361592703	566.570020350946	621.123896891892	511.729027648715	474.185261292286	509.935979307228	394.684759916937	650.426474310594	568.272871025088	516.749221290842	464.416032400696	484.696950125157	461.172652844656
ENSMUSG00000000530	780.850528341733	741.503029597099	546.536196429346	560.196299264712	607.819163037069	695.656125201817	752.911199599775	730.486488020991	908.58484970914	773.680643496918	642.296972896644	506.541432062819	607.87070380994	624.543782027653	789.198246516925	803.206273242948	679.491670853217	787.48805494031	780.074641612472	643.160067420125
ENSMUSG00000000531	270.674574576102	264.981563129294	330.990503987291	334.273511906927	340.057417205761	330.174237750108	327.222965215754	301.325676308659	365.046130998476	366.862652550182	294.386112577628	349.223498316437	393.990270987924	326.287685044968	271.187585380313	341.318339071231	298.640783733019	316.695601042122	342.955306223526	348.464538135984
ENSMUSG00000000532	3497.48045800582	3491.52177299775	3708.11657336756	4051.62549776844	3854.87660081806	3509.7712324997	3393.57069093056	3538.29392635168	3195.59310258918	3457.95292304726	3423.15091236961	4100.30784764506	3705.75992026356	3852.6614632801	3280.73418719855	3300.59266587582	3602.98361273403	3392.25623666595	3380.98424719205	3741.08219280709
ENSMUSG00000000538	23378.3758962528	23478.7025347502	24559.0569978385	26124.0512891676	24470.7459515232	23316.4084542952	23684.3783303427	23974.7948138764	21695.486145146	24415.1332959552	23114.5812140153	26358.0061476917	25201.8691053647	22436.4830850509	22862.3846393668	23089.9640028836	24164.7371241948	22941.3018110614	21680.5243151075	23514.6351980725
ENSMUSG00000000552	2277.92422873596	2185.54121186052	2635.50275470675	2911.63755543758	2907.892559728	2895.2272755313	2383.05843360774	2447.12973487032	3180.622756523	2583.77854964386	2293.45434261579	3445.37432204842	2941.41879454699	3466.94681154309	2390.8999226694	2568.30968386845	2406.74272058997	2596.26628639565	3199.59459101024	2745.321509647
ENSMUSG00000000555	367.995769929308	251.621148181598	202.393751886269	232.838791052411	186.540682929144	316.814586511664	278.487629970855	377.798480523356	451.413512149534	305.113493210052	389.270892664633	224.261735340587	211.629059844942	420.473820934237	340.043808230783	482.278380401947	322.129384700784	455.914137070706	458.925742143042	295.729548685138
ENSMUSG00000000560	1688.67480374585	1684.52565132194	1609.65139135541	1784.32895321353	1685.1139204317	1435.20824732995	1603.29306968935	1577.39426007033	1236.78089808316	1589.73816105079	1696.57230719669	1769.54782214016	1517.42538654778	1384.76045027675	1498.94700512946	1526.62384384587	1635.81328168367	1434.69483693579	1312.34920647384	1761.96905929886
ENSMUSG00000000561	2153.99176902837	2436.04899212981	2362.23465649208	2424.05929496644	2457.16028757863	2258.73532009973	2391.01522303548	2310.16351836638	2058.99836664124	2283.5081277546	2328.32652675033	2271.62633409669	2342.55358264534	2225.70809214523	2282.84861911943	2381.24950323461	2244.83914963359	2267.88057927479	2091.43264777931	2257.26435237642
ENSMUSG00000000563	14220.2993491484	15792.010468176	15493.7166380806	14436.0050452495	15607.8321645069	14577.2880227475	15548.5611404799	14230.7898947589	16839.3361942925	14773.7890640836	15286.1813663243	14686.354339742	14817.4112486116	15551.9250569543	14747.9436080653	14774.2081055118	14973.9831169505	14426.6536380765	15491.4695981719	15446.181812093
ENSMUSG00000000567	319.335172252705	217.106742900051	107.407514538922	79.5340424881999	82.1136020549344	109.739992315787	203.892729085804	245.397804569552	150.85502574385	237.31049471893	307.361808999783	84.7954820193265	99.0604109912496	91.9436088442864	294.492768498933	272.16813011654	269.280032523312	279.499808973416	221.037668461984	70.313319267795
